filename,width,height,class,xmin,ymin,xmax,ymax 
aug0_02045.jpg,640,480,peanut,299.6409912109375,205.218505859375,324.31085205078125,229.162841796875
aug0_02045.jpg,640,480,peanut,122.32975769042969,230.2540740966797,146.64517211914062,253.24342346191406
aug0_02046.jpg,640,480,peanut,337.0,204.0,356.0,221.0
aug0_02046.jpg,640,480,peanut,121.0,221.0,140.0,238.0
aug0_02047.jpg,640,480,peanut,284.0,205.0,304.0,221.0
aug0_02047.jpg,640,480,peanut,468.0,164.0,487.0,178.0
aug0_02048.jpg,640,480,peanut,301.0,265.0,320.0,281.0
aug0_02048.jpg,640,480,peanut,154.0,162.0,172.0,178.0
aug0_02049.jpg,640,480,peanut,377.037109375,220.8166961669922,403.045166015625,245.66854858398438
aug0_02049.jpg,640,480,peanut,496.9652099609375,61.650516510009766,520.27734375,83.70077514648438
aug0_02049.jpg,640,480,peanut,529.5422973632812,142.5572052001953,557.5323486328125,170.9190216064453
aug0_02050.jpg,640,480,peanut,316.6451416015625,299.4018859863281,341.8351745605469,322.2991027832031
aug0_02050.jpg,640,480,peanut,492.02972412109375,312.7418212890625,518.30908203125,336.0174560546875
aug0_02050.jpg,640,480,peanut,472.81451416015625,348.1080322265625,500.984130859375,375.36883544921875
aug0_02051.jpg,640,480,peanut,322.7825927734375,249.9539337158203,347.2695617675781,266.54376220703125
aug0_02051.jpg,640,480,peanut,162.5043487548828,133.8248748779297,182.5391387939453,151.52073669433594
aug0_02051.jpg,640,480,peanut,146.92173767089844,314.10137939453125,173.63478088378906,342.8571472167969
aug0_02052.jpg,640,480,peanut,347.24542236328125,173.11474609375,365.40899658203125,192.22482299804688
aug0_02052.jpg,640,480,peanut,490.4173583984375,150.63230895996094,517.1285400390625,164.1217803955078
aug0_02052.jpg,640,480,peanut,474.3906555175781,351.8501281738281,506.444091796875,374.3325500488281
aug0_02053.jpg,640,480,peanut,102.5936050415039,117.00877380371094,126.64376068115234,132.00790405273438
aug0_02053.jpg,640,480,peanut,159.82298278808594,204.78726196289062,183.23199462890625,225.4092559814453
aug0_02054.jpg,640,480,peanut,450.0,242.0,468.0,262.0
aug0_02054.jpg,640,480,peanut,586.0,209.0,610.0,223.0
aug0_02055.jpg,640,480,peanut,512.7137451171875,200.5194854736328,530.5576171875,217.14285278320312
aug0_02055.jpg,640,480,peanut,471.07806396484375,247.27272033691406,491.3011169433594,269.0909118652344
aug0_02056.jpg,640,480,peanut,225.33505249023438,86.94418334960938,250.79258728027344,119.90383911132812
aug0_02056.jpg,640,480,peanut,99.87335205078125,116.5587158203125,136.46817016601562,152.0513916015625
aug0_02057.jpg,640,480,peanut,172.08517456054688,299.8245849609375,201.20724487304688,322.7517395019531
aug0_02057.jpg,640,480,peanut,61.34140396118164,353.06390380859375,91.44969177246094,384.27740478515625
aug0_02058.jpg,640,480,peanut,234.5549774169922,168.16705322265625,262.4781799316406,184.8723907470703
aug0_02058.jpg,640,480,peanut,130.68063354492188,206.032470703125,157.48690795898438,223.8515167236328
aug0_02059.jpg,640,480,peanut,259.9606018066406,244.5916748046875,291.66265869140625,269.2385559082031
aug0_02059.jpg,640,480,peanut,201.12875366210938,183.05599975585938,227.96192932128906,205.13473510742188
aug0_02060.jpg,640,480,peanut,495.0,203.0,520.0,224.0
aug0_02060.jpg,640,480,peanut,482.0,364.0,520.0,388.0
aug0_02062.jpg,640,480,peanut,455.4058837890625,333.5211181640625,478.6183166503906,362.81689453125
aug0_02062.jpg,640,480,peanut,474.1968994140625,464.225341796875,505.14678955078125,480.0
aug0_02063.jpg,640,480,peanut,272.0144348144531,215.52108764648438,295.79107666015625,236.91110229492188
aug0_02063.jpg,640,480,peanut,251.67437744140625,322.0882568359375,285.0833435058594,351.6024169921875
aug0_02064.jpg,640,480,peanut,363.123046875,184.22756958007812,386.7705993652344,205.1740264892578
aug0_02064.jpg,640,480,peanut,427.58770751953125,119.45701599121094,445.20343017578125,135.74046325683594
aug0_02065.jpg,640,480,peanut,320.5269470214844,159.7671661376953,347.0391540527344,179.06800842285156
aug0_02065.jpg,640,480,peanut,148.3065185546875,143.21913146972656,169.23536682128906,162.52532958984375
aug0_02066.jpg,640,480,peanut,395.0,219.0,416.0,239.0
aug0_02066.jpg,640,480,peanut,557.0,214.0,579.0,228.0
aug0_02067.jpg,640,480,peanut,138.54959106445312,167.47682189941406,162.10264587402344,183.23062133789062
aug0_02067.jpg,640,480,peanut,10.73622989654541,106.1780776977539,30.063949584960938,117.65396118164062
aug0_02067.jpg,640,480,peanut,0.0,169.1962890625,4.2746148109436035,181.70030212402344
aug0_02068.jpg,640,480,peanut,221.27658081054688,235.53488159179688,246.2411346435547,255.62791442871094
aug0_02068.jpg,640,480,peanut,5.6737589836120605,253.3953399658203,36.31205749511719,271.2558288574219
aug0_02068.jpg,640,480,peanut,44.25531768798828,436.4651184082031,78.2978744506836,473.30230712890625
aug0_02069.jpg,640,480,peanut,448.0,280.0,474.0,300.0
aug0_02069.jpg,640,480,peanut,614.0,268.0,637.0,288.0
aug0_02069.jpg,640,480,peanut,541.0,399.0,574.0,431.0
aug0_02070.jpg,640,480,peanut,167.0,279.0,194.0,301.0
aug0_02070.jpg,640,480,peanut,180.0,322.0,214.0,342.0
aug0_02070.jpg,640,480,peanut,66.0,399.0,98.0,433.0
aug0_02071.jpg,640,480,peanut,198.92996215820312,301.45941162109375,229.16213989257812,330.5246276855469
aug0_02071.jpg,640,480,peanut,226.16224670410156,332.1609802246094,260.61944580078125,362.4622497558594
aug0_02071.jpg,640,480,peanut,215.1519012451172,401.0187072753906,260.43402099609375,437.88397216796875
aug0_02072.jpg,640,480,peanut,447.0,279.0,472.0,300.0
aug0_02072.jpg,640,480,peanut,340.0,342.0,377.0,362.0
aug0_02072.jpg,640,480,peanut,454.0,385.0,496.0,408.0
aug0_02073.jpg,640,480,peanut,29.93157958984375,249.8313446044922,60.051239013671875,267.6723327636719
aug0_02073.jpg,640,480,peanut,158.65139770507812,285.8350524902344,190.1036834716797,306.44671630859375
aug0_02073.jpg,640,480,peanut,0.0,388.76519775390625,35.17111587524414,408.53326416015625
aug0_02074.jpg,640,480,peanut,387.643798828125,326.0229187011719,420.12823486328125,351.7673645019531
aug0_02074.jpg,640,480,peanut,211.3119354248047,266.3941955566406,242.38583374023438,293.9979248046875
aug0_02074.jpg,640,480,peanut,219.58432006835938,367.0865173339844,265.1256103515625,395.4530029296875
aug0_02074.jpg,640,480,peanut,93.6661148071289,247.9653778076172,117.24796295166016,272.41180419921875
aug0_02075.jpg,640,480,peanut,327.8210144042969,347.59521484375,362.4894104003906,382.1730041503906
aug0_02075.jpg,640,480,peanut,169.6887664794922,270.77685546875,201.3374786376953,305.85699462890625
aug0_02075.jpg,640,480,peanut,127.84223937988281,312.8155822753906,158.18057250976562,346.35955810546875
aug0_02075.jpg,640,480,peanut,158.06846618652344,401.7347106933594,205.89793395996094,442.3090515136719
aug0_02076.jpg,640,480,peanut,184.41506958007812,216.82427978515625,216.61424255371094,240.5792694091797
aug0_02076.jpg,640,480,peanut,58.24885559082031,246.31219482421875,84.1690673828125,268.56634521484375
aug0_02076.jpg,640,480,peanut,0.0,409.3655090332031,31.337196350097656,443.0182189941406
aug0_02076.jpg,640,480,peanut,130.58815002441406,410.292724609375,165.6846923828125,450.7987976074219
aug0_02077.jpg,640,480,peanut,257.39129638671875,249.6861114501953,289.8550720214844,266.90582275390625
aug0_02077.jpg,640,480,peanut,117.10144805908203,178.6547088623047,139.13043212890625,195.87445068359375
aug0_02077.jpg,640,480,peanut,85.79710388183594,329.32733154296875,120.5797119140625,350.8520202636719
aug0_02077.jpg,640,480,peanut,169.27536010742188,374.5291748046875,211.01449584960938,397.1300354003906
aug0_02078.jpg,640,480,peanut,134.535400390625,344.9145202636719,171.55181884765625,373.7288513183594
aug0_02078.jpg,640,480,peanut,401.1878662109375,283.5818176269531,437.6983337402344,308.84454345703125
aug0_02078.jpg,640,480,peanut,229.20314025878906,410.8557434082031,271.2425842285156,441.9260559082031
aug0_02078.jpg,640,480,peanut,326.9688415527344,436.5008239746094,376.9644775390625,473.9147644042969
aug0_02079.jpg,640,480,peanut,137.0077362060547,249.88638305664062,174.5309600830078,280.60504150390625
aug0_02079.jpg,640,480,peanut,5.00063419342041,212.60975646972656,33.890159606933594,239.1714324951172
aug0_02080.jpg,640,480,peanut,331.2280578613281,178.55580139160156,351.4385986328125,195.36105346679688
aug0_02080.jpg,640,480,peanut,453.6140441894531,215.31727600097656,479.4385986328125,233.17286682128906
aug0_02080.jpg,640,480,peanut,410.9473876953125,301.4441833496094,450.2456359863281,320.35009765625
aug0_02081.jpg,640,480,peanut,121.79234313964844,173.62892150878906,147.06765747070312,200.9386444091797
aug0_02081.jpg,640,480,peanut,65.78682708740234,200.70748901367188,106.00460052490234,227.08331298828125
aug0_02082.jpg,640,480,peanut,373.71429443359375,124.35835266113281,394.28570556640625,142.95399475097656
aug0_02082.jpg,640,480,peanut,352.0,307.9903259277344,385.1428527832031,334.7215576171875
aug0_02082.jpg,640,480,peanut,596.5714111328125,350.99273681640625,621.7142944335938,381.2106628417969
aug0_02083.jpg,640,480,peanut,460.8867492675781,293.8426513671875,487.2815246582031,315.9945068359375
aug0_02083.jpg,640,480,peanut,375.4841613769531,342.0475769042969,403.77313232421875,367.4619445800781
aug0_02083.jpg,640,480,peanut,516.164306640625,452.747314453125,544.1821899414062,478.666015625
aug0_02084.jpg,640,480,peanut,281.0,298.0,306.0,323.0
aug0_02084.jpg,640,480,peanut,225.0,217.0,246.0,236.0
aug0_02084.jpg,640,480,peanut,89.0,298.0,117.0,315.0
aug0_02085.jpg,640,480,peanut,480.2191162109375,331.8144226074219,502.6217346191406,358.0772705078125
aug0_02085.jpg,640,480,peanut,403.421142578125,343.3039245605469,427.6098937988281,368.9930419921875
aug0_02085.jpg,640,480,peanut,573.9090576171875,374.93115234375,603.246337890625,395.19647216796875
aug0_02086.jpg,640,480,peanut,301.0,302.0,325.0,325.0
aug0_02086.jpg,640,480,peanut,235.0,233.0,255.0,254.0
aug0_02086.jpg,640,480,peanut,86.0,316.0,104.0,337.0
aug0_02087.jpg,640,480,peanut,169.23326110839844,224.99510192871094,197.47369384765625,240.81265258789062
aug0_02087.jpg,640,480,peanut,197.96595764160156,337.8506774902344,226.80856323242188,361.76861572265625
aug0_02087.jpg,640,480,peanut,0.0,299.2509765625,34.6229133605957,315.9139099121094
aug0_02088.jpg,640,480,peanut,304.7608337402344,149.35816955566406,333.8155517578125,175.35475158691406
aug0_02088.jpg,640,480,peanut,284.6428527832031,302.5235900878906,315.17852783203125,338.24932861328125
aug0_02089.jpg,640,480,peanut,325.30389404296875,228.62559509277344,361.84161376953125,244.54977416992188
aug0_02089.jpg,640,480,peanut,121.39962768554688,332.1326904296875,161.47329711914062,353.74407958984375
aug0_02090.jpg,640,480,peanut,0.0,237.12644958496094,30.612987518310547,274.272705078125
aug0_02091.jpg,640,480,peanut,216.09046936035156,348.10809326171875,250.21002197265625,366.4864807128906
aug0_02092.jpg,640,480,peanut,388.12542724609375,349.5317687988281,413.5517578125,377.58111572265625
aug0_02093.jpg,640,480,peanut,363.6900329589844,271.4563293457031,387.3062744140625,294.7572937011719
aug0_02094.jpg,640,480,peanut,195.0,285.0,219.0,308.0
aug0_02095.jpg,640,480,peanut,188.0,219.0,206.0,238.0
aug0_02096.jpg,640,480,peanut,490.167236328125,118.85713958740234,507.29095458984375,134.85714721679688
aug0_02097.jpg,640,480,peanut,119.0,182.0,146.0,197.0
aug0_02098.jpg,640,480,peanut,314.4306640625,312.4425354003906,335.873779296875,329.98773193359375
aug0_02099.jpg,640,480,peanut,279.17242431640625,160.39024353027344,297.9310302734375,180.2926788330078
aug0_02100.jpg,640,480,peanut,282.0987243652344,194.87571716308594,314.3948974609375,217.57923889160156
aug0_02101.jpg,640,480,peanut,283.0155334472656,284.7084655761719,310.8840637207031,307.83966064453125
aug0_02102.jpg,640,480,peanut,263.0,187.0,285.0,202.0
aug0_02103.jpg,640,480,peanut,319.4693298339844,258.7405700683594,352.3714904785156,279.2947082519531
aug0_02104.jpg,640,480,peanut,450.9635009765625,46.94511413574219,474.73431396484375,63.435401916503906
aug0_02105.jpg,640,480,peanut,481.9874267578125,136.77694702148438,510.6322937011719,155.88719177246094
aug1_00009.jpg,640,480,logo,203.0,153.0,237.0,216.0
aug1_00009.jpg,640,480,logo,58.0,147.0,114.0,204.0
aug1_00010.jpg,640,480,logo,308.0,117.0,343.0,184.0
aug1_00010.jpg,640,480,logo,164.0,107.0,217.0,164.0
aug1_00011.jpg,640,480,logo,600.0,165.0,638.0,235.0
aug1_00011.jpg,640,480,logo,455.0,149.0,507.0,206.0
aug1_00012.jpg,640,480,logo,112.0,6.0,157.0,87.0
aug1_00012.jpg,640,480,logo,254.0,0.0,309.0,45.0
aug1_00013.jpg,640,480,logo,533.0,12.0,576.0,88.0
aug1_00013.jpg,640,480,logo,383.0,0.0,441.0,50.0
aug1_00014.jpg,640,480,logo,443.0,0.0,485.0,59.0
aug1_00014.jpg,640,480,logo,300.0,0.0,353.0,33.0
aug1_00015.jpg,640,480,logo,365.7507629394531,106.1271743774414,417.17041015625,179.98245239257812
aug1_00015.jpg,640,480,logo,233.0765838623047,59.75971603393555,298.9610290527344,127.74748992919922
aug1_00016.jpg,640,480,logo,298.48480224609375,71.04505157470703,359.7887878417969,144.7866973876953
aug1_00016.jpg,640,480,logo,177.0251922607422,5.200499057769775,253.2166290283203,82.7739028930664
aug1_00017.jpg,640,480,logo,117.26221466064453,34.66108703613281,167.98423767089844,112.69496154785156
aug1_00017.jpg,640,480,logo,0.0,34.66108703613281,8.014795303344727,112.69496154785156
aug1_00018.jpg,640,480,logo,622.1909790039062,27.845970153808594,640.0,108.47607421875
aug1_00019.jpg,640,480,logo,6.0,85.0,50.0,142.0
aug1_00020.jpg,640,480,logo,485.6514892578125,14.788758277893066,572.8568115234375,97.96842193603516
aug1_00021.jpg,640,480,logo,378.3484191894531,178.36697387695312,450.64794921875,244.6860809326172
aug1_00023.jpg,640,480,logo,71.0,89.0,129.0,137.0
aug1_00024.jpg,640,480,logo,398.98687744140625,57.202693939208984,458.22406005859375,111.18181610107422
aug1_00024.jpg,640,480,logo,533.41259765625,63.74949645996094,576.4664916992188,138.35179138183594
aug1_00025.jpg,640,480,logo,301.3092346191406,50.30715560913086,366.89166259765625,116.4924087524414
aug1_00025.jpg,640,480,logo,188.77740478515625,30.113847732543945,240.68582153320312,106.13522338867188
aug1_00026.jpg,640,480,logo,226.0,57.0,277.0,106.0
aug1_00026.jpg,640,480,logo,352.0,68.0,377.0,128.0
aug1_00027.jpg,640,480,logo,337.0,63.0,364.0,120.0
aug1_00027.jpg,640,480,logo,437.0,54.0,489.0,104.0
aug1_00028.jpg,640,480,logo,206.1142578125,150.90399169921875,221.56405639648438,181.8035888671875
aug1_00028.jpg,640,480,logo,136.59017944335938,147.59332275390625,166.38621520996094,175.73402404785156
aug1_00029.jpg,640,480,logo,47.90476989746094,73.27213287353516,87.39427947998047,145.66957092285156
aug1_00030.jpg,640,480,logo,12.0,62.0,43.0,114.0
aug1_00031.jpg,640,480,logo,396.43634033203125,0.0,430.7159423828125,46.46074676513672
aug1_00031.jpg,640,480,logo,239.7296142578125,0.0,300.94317626953125,8.508338928222656
aug1_00032.jpg,640,480,logo,125.0,82.0,157.0,152.0
aug1_00032.jpg,640,480,logo,236.0,65.0,286.0,114.0
aug1_00033.jpg,640,480,logo,591.8976440429688,205.86705017089844,640.0,288.26416015625
aug1_00033.jpg,640,480,logo,481.1089782714844,136.35049438476562,552.05322265625,202.76324462890625
aug1_00035.jpg,640,480,logo,17.0,146.0,79.0,201.0
aug1_00036.jpg,640,480,logo,545.0,174.0,573.0,235.0
aug1_00036.jpg,640,480,logo,420.0,163.0,470.0,213.0
aug1_00037.jpg,640,480,logo,170.0,57.0,200.0,114.0
aug1_00037.jpg,640,480,logo,43.0,53.0,98.0,103.0
aug1_00038.jpg,640,480,logo,36.6420783996582,51.744651794433594,70.56916809082031,106.86383056640625
aug1_00039.jpg,640,480,logo,371.4322204589844,0.0,395.4009704589844,39.1899528503418
aug1_00039.jpg,640,480,logo,255.01272583007812,0.0,300.66741943359375,23.210803985595703
aug1_00040.jpg,640,480,logo,492.0,150.0,516.0,199.0
aug1_00040.jpg,640,480,logo,391.0,142.0,429.0,182.0
aug1_00041.jpg,640,480,logo,543.9835815429688,0.0,575.7904663085938,43.153350830078125
aug1_00041.jpg,640,480,logo,414.30914306640625,0.0,466.91290283203125,16.239791870117188
aug1_00042.jpg,640,480,logo,104.0,28.0,152.0,67.0
aug1_00042.jpg,640,480,logo,12.0,42.0,42.0,96.0
aug1_00043.jpg,640,480,logo,416.4011535644531,0.0,464.4726257324219,6.177269458770752
aug1_00043.jpg,640,480,logo,315.5418701171875,0.0,373.1178894042969,31.411643981933594
aug1_00046.jpg,640,480,logo,413.0,10.0,437.0,56.0
aug1_00046.jpg,640,480,logo,495.0,8.0,538.0,48.0
aug1_00047.jpg,640,480,logo,264.0,150.0,290.0,196.0
aug1_00047.jpg,640,480,logo,163.0,152.0,209.0,193.0
aug1_00048.jpg,640,480,logo,598.0,17.0,626.0,62.0
aug1_00049.jpg,640,480,logo,200.0,68.0,223.0,111.0
aug1_00049.jpg,640,480,logo,97.0,66.0,143.0,108.0
aug1_00050.jpg,640,480,logo,106.04444122314453,112.45174407958984,153.0828857421875,160.14633178710938
aug1_00050.jpg,640,480,logo,29.679977416992188,165.0112762451172,90.56436920166016,225.72450256347656
aug1_00052.jpg,640,480,logo,348.0379638671875,0.0,373.5399475097656,23.947397232055664
aug1_00052.jpg,640,480,logo,224.1710968017578,0.0,271.5319519042969,6.946065425872803
aug1_00054.jpg,640,480,logo,490.1498107910156,17.132341384887695,556.1971435546875,74.37472534179688
aug1_00055.jpg,640,480,logo,3.864959716796875,78.49578094482422,64.19818878173828,145.5538330078125
aug1_00057.jpg,640,480,logo,98.0,0.0,124.0,21.0
aug1_00057.jpg,640,480,logo,0.0,0.0,41.0,22.0
aug1_00058.jpg,640,480,logo,563.6851806640625,292.54296875,637.6075439453125,367.67205810546875
aug1_00059.jpg,640,480,logo,451.9140319824219,146.68162536621094,481.22509765625,170.33616638183594
aug1_00060.jpg,640,480,logo,490.0,6.0,533.0,53.0
aug1_00061.jpg,640,480,logo,262.97442626953125,0.0,322.49798583984375,32.9720573425293
aug1_00062.jpg,640,480,logo,466.0,36.0,491.0,88.0
aug1_00062.jpg,640,480,logo,360.0,24.0,405.0,66.0
aug1_00063.jpg,640,480,logo,417.0,34.0,438.0,86.0
aug1_00063.jpg,640,480,logo,309.0,24.0,352.0,66.0
aug1_00065.jpg,640,480,logo,454.029541015625,0.0,538.8972778320312,71.78680419921875
aug1_00066.jpg,640,480,logo,193.39102172851562,59.297393798828125,246.30628967285156,112.44664001464844
aug1_00066.jpg,640,480,logo,250.29840087890625,0.0,315.37396240234375,42.001136779785156
aug1_00067.jpg,640,480,logo,246.23545837402344,107.4947280883789,263.0185241699219,137.83334350585938
aug1_00067.jpg,640,480,logo,173.29367065429688,104.2672119140625,205.5688018798828,133.9603271484375
aug1_00068.jpg,640,480,logo,483.56707763671875,47.740753173828125,508.4336242675781,94.60460662841797
aug1_00068.jpg,640,480,logo,570.5999755859375,49.653564453125,619.3766479492188,92.6917953491211
aug1_00069.jpg,640,480,logo,24.0,51.0,52.0,100.0
aug1_00072.jpg,640,480,logo,378.0,154.0,422.0,195.0
aug1_00072.jpg,640,480,logo,479.0,172.0,503.0,223.0
aug1_00073.jpg,640,480,logo,495.7051696777344,37.928550720214844,537.3783569335938,74.1661148071289
aug1_00073.jpg,640,480,logo,588.1109619140625,54.23545455932617,609.8534545898438,101.34428405761719
aug1_00074.jpg,640,480,logo,554.320556640625,15.00122356414795,602.8329467773438,54.2239990234375
aug1_00075.jpg,640,480,logo,590.0,30.0,637.0,68.0
aug1_00076.jpg,640,480,logo,573.0,26.0,619.0,64.0
aug1_00077.jpg,640,480,logo,482.0,14.0,526.0,51.0
aug1_00077.jpg,640,480,logo,583.0,30.0,606.0,79.0
aug1_00078.jpg,640,480,logo,411.0,8.0,452.0,43.0
aug1_00078.jpg,640,480,logo,509.0,19.0,530.0,66.0
aug1_00079.jpg,640,480,logo,628.8255615234375,4.899261474609375,640.0,54.504112243652344
aug1_00080.jpg,640,480,logo,346.00140380859375,2.16748046875,393.6310729980469,46.24443054199219
aug1_00080.jpg,640,480,logo,432.2564697265625,33.974647521972656,462.1475830078125,82.33985137939453
aug1_00081.jpg,640,480,logo,303.0,4.0,320.0,47.0
aug1_00081.jpg,640,480,logo,208.0,1.0,248.0,34.0
aug1_00083.jpg,640,480,logo,43.0,2.0,83.0,38.0
aug1_00083.jpg,640,480,logo,137.0,2.0,155.0,44.0
aug1_00084.jpg,640,480,logo,82.0,110.0,103.0,149.0
aug1_00084.jpg,640,480,logo,0.0,109.0,32.0,149.0
aug1_00085.jpg,640,480,logo,34.85430908203125,182.7982177734375,106.98828125,297.14788818359375
aug1_00086.jpg,640,480,logo,407.8721008300781,240.36236572265625,432.9128723144531,303.8804931640625
aug1_00086.jpg,640,480,logo,283.27886962890625,223.26133728027344,338.85723876953125,270.2891845703125
aug1_00087.jpg,640,480,logo,269.67889404296875,299.7297058105469,380.2517395019531,384.7101135253906
aug1_00087.jpg,640,480,logo,237.6578369140625,112.98343658447266,337.554443359375,216.8450927734375
aug1_00088.jpg,640,480,logo,322.0,191.0,398.0,257.0
aug1_00088.jpg,640,480,logo,174.0,230.0,211.0,342.0
aug1_00089.jpg,640,480,logo,317.42449951171875,212.5184783935547,362.4925231933594,249.2845001220703
aug1_00089.jpg,640,480,logo,429.5015563964844,239.20350646972656,453.2215881347656,307.3985290527344
aug1_00090.jpg,640,480,logo,183.0,195.0,262.0,254.0
aug1_00090.jpg,640,480,logo,28.0,245.0,74.0,359.0
aug1_00091.jpg,640,480,logo,207.0,165.0,279.0,224.0
aug1_00091.jpg,640,480,logo,64.0,203.0,105.0,308.0
aug1_00092.jpg,640,480,logo,470.0,171.0,550.0,233.0
aug1_00093.jpg,640,480,logo,381.2160339355469,0.0,485.64654541015625,55.15791320800781
aug1_00094.jpg,640,480,logo,200.50523376464844,266.04669189453125,276.6679992675781,348.54498291015625
aug1_00094.jpg,640,480,logo,60.61227035522461,326.6939392089844,162.73052978515625,428.5685119628906
aug1_00095.jpg,640,480,logo,81.0,205.0,125.0,299.0
aug1_00097.jpg,640,480,logo,230.16229248046875,212.4909210205078,253.90652465820312,267.1026916503906
aug1_00097.jpg,640,480,logo,130.4364776611328,198.83798217773438,169.61447143554688,246.92007446289062
aug1_00098.jpg,640,480,logo,85.91973876953125,133.8496856689453,177.7025604248047,213.71372985839844
aug1_00098.jpg,640,480,logo,262.73291015625,182.33363342285156,309.1871032714844,278.1656188964844
aug1_00099.jpg,640,480,logo,266.0,189.0,300.0,281.0
aug1_00099.jpg,640,480,logo,85.0,166.0,166.0,238.0
aug1_00100.jpg,640,480,logo,346.0,288.0,418.0,353.0
aug1_00100.jpg,640,480,logo,520.0,320.0,552.0,413.0
aug1_00101.jpg,640,480,logo,383.0,105.0,457.0,162.0
aug1_00101.jpg,640,480,logo,558.0,150.0,602.0,258.0
aug1_00102.jpg,640,480,logo,478.5062561035156,196.73280334472656,543.5708618164062,245.7140350341797
aug1_00103.jpg,640,480,logo,250.13201904296875,307.6900939941406,368.8348388671875,429.3189697265625
aug1_00103.jpg,640,480,logo,153.3015594482422,130.72373962402344,273.00439453125,249.93890380859375
aug1_00104.jpg,640,480,logo,241.65396118164062,182.33555603027344,369.41357421875,308.50506591796875
aug1_00104.jpg,640,480,logo,362.8216552734375,354.97637939453125,474.0683898925781,473.6766052246094
aug1_00105.jpg,640,480,logo,74.39017486572266,342.8750915527344,205.37039184570312,466.92852783203125
aug1_00105.jpg,640,480,logo,285.38995361328125,278.2740173339844,383.1402282714844,398.5364074707031
aug1_00106.jpg,640,480,logo,19.697402954101562,277.8788757324219,117.32232666015625,400.7895202636719
aug1_00107.jpg,640,480,logo,255.8296356201172,254.265625,332.688720703125,371.9972229003906
aug1_00108.jpg,640,480,logo,30.0,297.0,95.0,404.0
aug1_00109.jpg,640,480,logo,411.39227294921875,417.7750549316406,523.01611328125,480.0
aug1_00111.jpg,640,480,logo,167.0,131.0,219.0,213.0
aug1_00112.jpg,640,480,logo,471.0,248.0,531.0,345.0
aug1_00113.jpg,640,480,logo,235.0,176.0,288.0,283.0
aug1_00113.jpg,640,480,logo,25.0,156.0,105.0,248.0
aug1_00114.jpg,640,480,logo,211.69378662109375,356.36688232421875,333.4320983886719,480.0
aug1_00114.jpg,640,480,logo,361.0826721191406,217.00608825683594,487.6513366699219,323.90228271484375
aug1_00115.jpg,640,480,logo,295.75103759765625,230.3648681640625,358.166748046875,283.58245849609375
aug1_00115.jpg,640,480,logo,452.11883544921875,269.7853088378906,498.109375,356.51031494140625
aug1_00116.jpg,640,480,logo,256.401611328125,291.35076904296875,380.68701171875,416.7227783203125
aug1_00116.jpg,640,480,logo,59.82235336303711,159.85574340820312,204.766845703125,291.21746826171875
aug1_00117.jpg,640,480,logo,195.0,317.0,297.0,393.0
aug1_00117.jpg,640,480,logo,1.0,394.0,47.0,480.0
aug1_00118.jpg,640,480,logo,291.7916259765625,278.80718994140625,417.68206787109375,378.0356750488281
aug1_00119.jpg,640,480,logo,24.0,387.0,147.0,459.0
aug1_00120.jpg,640,480,logo,116.0,326.0,219.0,396.0
aug1_00122.jpg,640,480,logo,436.0,309.0,543.0,386.0
aug1_00123.jpg,640,480,logo,284.0,299.0,368.0,370.0
aug1_00123.jpg,640,480,logo,493.0,347.0,543.0,480.0
aug1_00124.jpg,640,480,logo,183.0,266.0,277.0,334.0
aug1_00124.jpg,640,480,logo,1.0,341.0,52.0,480.0
aug1_00125.jpg,640,480,logo,417.0,216.0,459.0,321.0
aug1_00125.jpg,640,480,logo,222.0,186.0,301.0,259.0
aug1_00126.jpg,640,480,logo,207.85226440429688,146.0420684814453,290.432373046875,246.21585083007812
aug1_00126.jpg,640,480,logo,54.01116180419922,45.32072448730469,159.94833374023438,149.2121124267578
aug1_00127.jpg,640,480,logo,113.75193786621094,348.4289855957031,177.62266540527344,435.94134521484375
aug1_00128.jpg,640,480,logo,566.4554443359375,250.3893585205078,640.0,342.39300537109375
aug1_00130.jpg,640,480,logo,397.0,175.0,465.0,251.0
aug1_00130.jpg,640,480,logo,223.0,185.0,277.0,271.0
aug1_00131.jpg,640,480,logo,323.0,171.0,375.0,251.0
aug1_00131.jpg,640,480,logo,491.0,167.0,562.0,244.0
aug1_00132.jpg,640,480,logo,289.8959045410156,176.377685546875,382.80126953125,271.88958740234375
aug1_00132.jpg,640,480,logo,473.9310607910156,106.20719146728516,578.2504272460938,225.29685974121094
aug1_00133.jpg,640,480,logo,228.281005859375,183.32093811035156,314.22442626953125,273.27392578125
aug1_00133.jpg,640,480,logo,431.56915283203125,176.96510314941406,525.1054077148438,297.76629638671875
aug1_00134.jpg,640,480,logo,441.0,231.0,521.0,307.0
aug1_00135.jpg,640,480,logo,489.5205078125,377.6483154296875,592.0557250976562,478.3401184082031
aug1_00136.jpg,640,480,logo,463.82965087890625,199.59999084472656,521.95556640625,294.17779541015625
aug1_00136.jpg,640,480,logo,280.5851745605469,177.92591857910156,348.5629577636719,247.8740692138672
aug1_00137.jpg,640,480,logo,333.0,174.0,380.0,254.0
aug1_00137.jpg,640,480,logo,149.0,160.0,219.0,231.0
aug1_00138.jpg,640,480,logo,227.0,154.0,276.0,233.0
aug1_00138.jpg,640,480,logo,47.0,151.0,119.0,225.0
